FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1001746,Delta,8040,DFW,SFO,2024-09-01 21:26:00,2024-09-01 21:48:00,2024-09-02 00:26:00,2024-09-02 00:50:00,24,Weather,true,true,Boeing 737,N32473,2842
860697,United,7783,ORD,JFK,2024-09-01 14:33:00,2024-09-01 14:45:00,2024-09-01 18:33:00,2024-09-01 18:57:00,24,Weather,false,false,Boeing 737,N96635,1056
1050095,Delta,3509,ORD,SEA,2024-09-01 16:20:00,2024-09-01 16:36:00,2024-09-01 20:20:00,2024-09-01 20:32:00,12,Maintenance,false,false,Boeing 777,N66791,2141
1405432,Delta,1172,ORD,SFO,2024-09-01 07:54:00,2024-09-01 08:03:00,2024-09-01 09:54:00,2024-09-01 10:01:00,7,Weather,true,false,Boeing 737,N94477,1564
489824,United,8870,LAX,BOS,2024-09-01 03:10:00,2024-09-01 03:19:00,2024-09-01 09:10:00,2024-09-01 09:26:00,16,Maintenance,true,true,Airbus A320,N32982,550
097822,Southwest,8762,LAX,JFK,2024-09-01 09:00:00,2024-09-01 09:19:00,2024-09-01 12:00:00,2024-09-01 12:12:00,12,Weather,false,false,Airbus A320,N64451,540
1022939,Delta,5855,LAX,BOS,2024-09-01 16:05:00,2024-09-01 16:07:00,2024-09-01 20:05:00,2024-09-01 20:12:00,7,Maintenance,true,true,Airbus A320,N67941,1220
1191941,American Airlines,7732,JFK,JFK,2024-09-01 07:16:00,2024-09-01 07:45:00,2024-09-01 12:16:00,2024-09-01 12:11:00,-5,,false,false,Airbus A320,N63552,1278
1338254,Delta,7458,DFW,BOS,2024-09-01 12:16:00,2024-09-01 12:20:00,2024-09-01 17:16:00,2024-09-01 17:24:00,8,Weather,false,true,Boeing 737,N63434,2275
548971,United,5775,ORD,BOS,2024-09-01 04:11:00,2024-09-01 04:30:00,2024-09-01 06:11:00,2024-09-01 06:32:00,21,Maintenance,false,true,Boeing 737,N82887,513
1453527,United,7319,ATL,JFK,2024-09-01 22:41:00,2024-09-01 22:50:00,2024-09-02 02:41:00,2024-09-02 03:02:00,21,Air Traffic Control,false,true,Boeing 737,N91306,188
1613673,American Airlines,0538,ORD,SFO,2024-09-01 11:40:00,2024-09-01 11:58:00,2024-09-01 13:40:00,2024-09-01 13:51:00,11,Air Traffic Control,true,true,Boeing 777,N25090,2099
446399,American Airlines,3217,LAX,BOS,2024-09-01 07:21:00,2024-09-01 07:45:00,2024-09-01 11:21:00,2024-09-01 11:43:00,22,Maintenance,true,false,Boeing 737,N43929,885
057167,Southwest,0629,ORD,MIA,2024-09-01 11:48:00,2024-09-01 12:16:00,2024-09-01 14:48:00,2024-09-01 14:43:00,-5,,true,false,Boeing 737,N59259,280
1223008,United,9023,LAX,SEA,2024-09-01 00:59:00,2024-09-01 01:16:00,2024-09-01 04:59:00,2024-09-01 04:51:00,-8,,false,true,Airbus A320,N50078,2410
196509,Southwest,8505,LAX,BOS,2024-09-01 01:30:00,2024-09-01 01:45:00,2024-09-01 05:30:00,2024-09-01 05:42:00,12,Air Traffic Control,true,true,Airbus A320,N36713,267
1691947,United,6606,DFW,BOS,2024-09-01 06:09:00,2024-09-01 06:38:00,2024-09-01 10:09:00,2024-09-01 10:04:00,-5,,true,false,Boeing 777,N74736,526
324749,Southwest,1716,ATL,JFK,2024-09-01 23:15:00,2024-09-01 23:31:00,2024-09-02 02:15:00,2024-09-02 02:24:00,9,Maintenance,false,false,Boeing 777,N53742,786
649695,Delta,8383,DFW,SEA,2024-09-01 18:16:00,2024-09-01 18:40:00,2024-09-02 00:16:00,2024-09-02 00:06:00,-10,,false,false,Boeing 737,N96948,1450
1326231,Southwest,9678,DFW,SEA,2024-09-01 15:51:00,2024-09-01 15:54:00,2024-09-01 19:51:00,2024-09-01 19:49:00,-2,,false,true,Airbus A320,N72259,783
1423423,United,0804,JFK,JFK,2024-09-01 06:38:00,2024-09-01 06:45:00,2024-09-01 10:38:00,2024-09-01 10:59:00,21,Air Traffic Control,true,true,Boeing 777,N75840,1332
167409,Southwest,6823,LAX,MIA,2024-09-01 12:45:00,2024-09-01 13:11:00,2024-09-01 18:45:00,2024-09-01 18:54:00,9,Maintenance,false,false,Boeing 777,N25817,2473
1124437,Southwest,2474,LAX,SEA,2024-09-01 10:32:00,2024-09-01 10:35:00,2024-09-01 11:32:00,2024-09-01 11:23:00,-9,,true,true,Boeing 737,N18673,1666
1691954,Delta,7915,ORD,SFO,2024-09-01 02:06:00,2024-09-01 02:17:00,2024-09-01 07:06:00,2024-09-01 07:05:00,-1,,true,false,Airbus A320,N45717,2192
972566,Delta,9328,JFK,SFO,2024-09-01 00:13:00,2024-09-01 00:18:00,2024-09-01 03:13:00,2024-09-01 03:26:00,13,Weather,false,true,Boeing 737,N91600,1093
1597932,United,4200,ORD,BOS,2024-09-01 16:07:00,2024-09-01 16:09:00,2024-09-01 22:07:00,2024-09-01 22:29:00,22,Maintenance,false,true,Airbus A320,N33409,2965
926202,United,2386,ATL,MIA,2024-09-01 05:07:00,2024-09-01 05:07:00,2024-09-01 10:07:00,2024-09-01 10:12:00,5,Air Traffic Control,false,true,Boeing 777,N78396,2996
511351,Delta,4000,DFW,MIA,2024-09-01 16:28:00,2024-09-01 16:49:00,2024-09-01 20:28:00,2024-09-01 20:45:00,17,Maintenance,true,false,Airbus A320,N92488,1650
566879,United,7135,LAX,JFK,2024-09-01 16:16:00,2024-09-01 16:16:00,2024-09-01 18:16:00,2024-09-01 18:39:00,23,Air Traffic Control,false,true,Boeing 737,N59776,1737
077292,United,6534,JFK,MIA,2024-09-01 11:27:00,2024-09-01 11:32:00,2024-09-01 13:27:00,2024-09-01 13:43:00,16,Air Traffic Control,false,false,Airbus A320,N52774,1048
032879,Southwest,6346,ATL,JFK,2024-09-01 21:01:00,2024-09-01 21:01:00,2024-09-02 01:01:00,2024-09-02 01:14:00,13,Air Traffic Control,true,true,Airbus A320,N47071,2155
785847,Southwest,1841,ORD,BOS,2024-09-01 20:33:00,2024-09-01 20:43:00,2024-09-01 21:33:00,2024-09-01 21:30:00,-3,,false,true,Boeing 737,N36601,768
1411495,United,0795,ATL,SEA,2024-09-01 17:08:00,2024-09-01 17:30:00,2024-09-01 18:08:00,2024-09-01 18:14:00,6,Maintenance,false,true,Boeing 737,N52378,624
549853,Delta,7118,DFW,SEA,2024-09-01 04:12:00,2024-09-01 04:22:00,2024-09-01 08:12:00,2024-09-01 08:25:00,13,Weather,false,true,Airbus A320,N67592,742
387007,Delta,2450,LAX,SEA,2024-09-01 17:08:00,2024-09-01 17:21:00,2024-09-01 22:08:00,2024-09-01 22:21:00,13,Air Traffic Control,false,false,Boeing 777,N96909,1438
143324,Delta,8405,ORD,SEA,2024-09-01 23:17:00,2024-09-01 23:36:00,2024-09-02 03:17:00,2024-09-02 03:42:00,25,Air Traffic Control,true,true,Boeing 737,N44101,1543
534841,United,0333,DFW,SEA,2024-09-01 17:55:00,2024-09-01 18:18:00,2024-09-01 18:55:00,2024-09-01 19:06:00,11,Weather,true,false,Boeing 777,N59498,2706
1131082,Southwest,2383,LAX,SEA,2024-09-01 13:00:00,2024-09-01 13:02:00,2024-09-01 15:00:00,2024-09-01 15:24:00,24,Maintenance,false,false,Boeing 737,N27471,2628
382901,Delta,5823,ORD,JFK,2024-09-01 15:23:00,2024-09-01 15:38:00,2024-09-01 19:23:00,2024-09-01 19:30:00,7,Weather,false,true,Airbus A320,N99803,1788
1560819,American Airlines,6336,JFK,BOS,2024-09-01 21:49:00,2024-09-01 22:19:00,2024-09-02 00:49:00,2024-09-02 00:42:00,-7,,true,false,Boeing 737,N93133,1347
1586808,Delta,7422,ATL,MIA,2024-09-01 11:04:00,2024-09-01 11:18:00,2024-09-01 13:04:00,2024-09-01 13:03:00,-1,,true,false,Boeing 777,N55933,2568
1332272,Delta,9918,JFK,BOS,2024-09-01 00:02:00,2024-09-01 00:18:00,2024-09-01 06:02:00,2024-09-01 06:22:00,20,Air Traffic Control,true,true,Boeing 777,N98660,672
359169,Southwest,3874,ORD,SEA,2024-09-01 16:28:00,2024-09-01 16:37:00,2024-09-01 20:28:00,2024-09-01 20:49:00,21,Maintenance,false,false,Airbus A320,N48810,2302
214022,Delta,1077,ORD,SEA,2024-09-01 13:05:00,2024-09-01 13:29:00,2024-09-01 17:05:00,2024-09-01 17:22:00,17,Air Traffic Control,false,true,Airbus A320,N73919,1177
999747,Delta,4278,DFW,BOS,2024-09-01 08:27:00,2024-09-01 08:55:00,2024-09-01 09:27:00,2024-09-01 09:19:00,-8,,false,false,Boeing 737,N98260,2395
652494,Southwest,3757,JFK,SFO,2024-09-01 19:42:00,2024-09-01 19:54:00,2024-09-01 23:42:00,2024-09-02 00:03:00,21,Maintenance,true,false,Airbus A320,N86197,2002
135685,Southwest,6090,JFK,JFK,2024-09-01 14:50:00,2024-09-01 14:51:00,2024-09-01 16:50:00,2024-09-01 17:09:00,19,Air Traffic Control,true,true,Boeing 737,N30064,2880
348996,Delta,9912,JFK,BOS,2024-09-01 12:48:00,2024-09-01 13:11:00,2024-09-01 17:48:00,2024-09-01 18:11:00,23,Air Traffic Control,true,false,Airbus A320,N23050,1886
226513,United,5729,LAX,BOS,2024-09-01 04:31:00,2024-09-01 04:34:00,2024-09-01 06:31:00,2024-09-01 06:52:00,21,Air Traffic Control,false,true,Boeing 737,N96530,606
1722972,Southwest,8471,ATL,SFO,2024-09-01 17:52:00,2024-09-01 18:02:00,2024-09-01 23:52:00,2024-09-02 00:14:00,22,Weather,true,true,Boeing 737,N75064,674
896112,Southwest,6521,ATL,SEA,2024-09-01 02:30:00,2024-09-01 02:39:00,2024-09-01 04:30:00,2024-09-01 05:00:00,30,Weather,false,true,Airbus A320,N61856,242
814679,United,3083,DFW,MIA,2024-09-01 07:56:00,2024-09-01 08:08:00,2024-09-01 12:56:00,2024-09-01 13:22:00,26,Maintenance,false,false,Boeing 737,N17132,2359
853799,Delta,6002,ATL,BOS,2024-09-01 01:09:00,2024-09-01 01:28:00,2024-09-01 05:09:00,2024-09-01 05:06:00,-3,,true,false,Airbus A320,N15136,1222
925958,Delta,2585,JFK,SEA,2024-09-01 13:43:00,2024-09-01 14:01:00,2024-09-01 14:43:00,2024-09-01 14:59:00,16,Air Traffic Control,true,true,Boeing 737,N53027,684
905043,Southwest,4116,ATL,JFK,2024-09-01 07:33:00,2024-09-01 07:53:00,2024-09-01 08:33:00,2024-09-01 08:45:00,12,Maintenance,true,true,Boeing 777,N21920,2701
126853,Delta,8317,JFK,MIA,2024-09-01 10:32:00,2024-09-01 10:38:00,2024-09-01 16:32:00,2024-09-01 16:29:00,-3,,false,true,Boeing 777,N34343,1112
1483327,Delta,0468,LAX,SFO,2024-09-01 21:23:00,2024-09-01 21:31:00,2024-09-02 02:23:00,2024-09-02 02:46:00,23,Air Traffic Control,false,false,Airbus A320,N35442,163
931216,American Airlines,2425,DFW,SFO,2024-09-01 09:02:00,2024-09-01 09:06:00,2024-09-01 11:02:00,2024-09-01 11:29:00,27,Maintenance,true,false,Boeing 777,N64839,991
587223,American Airlines,6684,LAX,JFK,2024-09-01 06:00:00,2024-09-01 06:24:00,2024-09-01 10:00:00,2024-09-01 09:51:00,-9,,false,true,Boeing 737,N69882,1406
1548908,American Airlines,7291,ATL,JFK,2024-09-01 16:29:00,2024-09-01 16:52:00,2024-09-01 17:29:00,2024-09-01 17:37:00,8,Weather,true,false,Airbus A320,N57777,413
523288,American Airlines,9794,ORD,BOS,2024-09-01 12:57:00,2024-09-01 13:12:00,2024-09-01 17:57:00,2024-09-01 18:00:00,3,Air Traffic Control,true,false,Boeing 737,N49522,1236
1558748,American Airlines,7628,ORD,MIA,2024-09-01 02:34:00,2024-09-01 02:55:00,2024-09-01 06:34:00,2024-09-01 06:36:00,2,Air Traffic Control,false,false,Boeing 737,N85767,2401
1172843,American Airlines,4380,ATL,SEA,2024-09-01 18:42:00,2024-09-01 18:48:00,2024-09-01 20:42:00,2024-09-01 21:06:00,24,Maintenance,false,true,Boeing 737,N76119,1270
1200524,Delta,1238,ATL,SEA,2024-09-01 01:31:00,2024-09-01 01:59:00,2024-09-01 06:31:00,2024-09-01 06:48:00,17,Maintenance,false,true,Boeing 737,N50438,153
1048831,United,3078,LAX,SFO,2024-09-01 09:58:00,2024-09-01 10:25:00,2024-09-01 10:58:00,2024-09-01 11:05:00,7,Air Traffic Control,true,false,Airbus A320,N38921,1930
1176770,American Airlines,1295,ORD,JFK,2024-09-01 05:39:00,2024-09-01 05:56:00,2024-09-01 07:39:00,2024-09-01 07:59:00,20,Maintenance,true,false,Boeing 737,N31697,2078
1500711,Delta,6121,ATL,SEA,2024-09-01 18:48:00,2024-09-01 18:57:00,2024-09-01 22:48:00,2024-09-01 22:45:00,-3,,false,false,Airbus A320,N90624,1596
420189,American Airlines,4761,ATL,SFO,2024-09-01 09:54:00,2024-09-01 10:19:00,2024-09-01 10:54:00,2024-09-01 11:23:00,29,Weather,true,false,Airbus A320,N82300,1963
1383029,Delta,4374,DFW,JFK,2024-09-01 22:12:00,2024-09-01 22:18:00,2024-09-02 00:12:00,2024-09-02 00:33:00,21,Weather,false,false,Airbus A320,N14849,1293
1210147,United,2180,JFK,SFO,2024-09-01 14:25:00,2024-09-01 14:55:00,2024-09-01 20:25:00,2024-09-01 20:38:00,13,Air Traffic Control,true,false,Airbus A320,N94851,963
1038798,American Airlines,4106,ATL,MIA,2024-09-01 21:43:00,2024-09-01 22:11:00,2024-09-02 03:43:00,2024-09-02 03:40:00,-3,,false,false,Airbus A320,N17853,2165
368501,United,3972,LAX,BOS,2024-09-01 14:09:00,2024-09-01 14:20:00,2024-09-01 18:09:00,2024-09-01 18:08:00,-1,,true,false,Boeing 737,N53340,1889
028990,Southwest,3530,ATL,JFK,2024-09-01 11:39:00,2024-09-01 11:47:00,2024-09-01 17:39:00,2024-09-01 17:31:00,-8,,true,true,Boeing 737,N35580,1055
1059503,United,1445,DFW,MIA,2024-09-01 04:46:00,2024-09-01 05:12:00,2024-09-01 06:46:00,2024-09-01 06:56:00,10,Maintenance,true,false,Airbus A320,N79572,2308
1093712,Delta,0349,LAX,JFK,2024-09-01 06:56:00,2024-09-01 07:00:00,2024-09-01 10:56:00,2024-09-01 10:47:00,-9,,false,false,Boeing 737,N24999,284
590907,Southwest,1505,LAX,MIA,2024-09-01 04:49:00,2024-09-01 05:19:00,2024-09-01 07:49:00,2024-09-01 07:41:00,-8,,false,false,Boeing 777,N14730,2341
957410,Southwest,8874,ATL,SFO,2024-09-01 07:28:00,2024-09-01 07:55:00,2024-09-01 09:28:00,2024-09-01 09:41:00,13,Air Traffic Control,false,true,Boeing 737,N74192,1656
716342,American Airlines,0995,LAX,BOS,2024-09-01 07:11:00,2024-09-01 07:13:00,2024-09-01 13:11:00,2024-09-01 13:11:00,0,,true,true,Boeing 737,N79516,846
074229,American Airlines,5981,JFK,BOS,2024-09-01 20:08:00,2024-09-01 20:15:00,2024-09-02 00:08:00,2024-09-02 00:37:00,29,Maintenance,false,true,Airbus A320,N17096,1092
415119,American Airlines,9402,ATL,MIA,2024-09-01 02:12:00,2024-09-01 02:28:00,2024-09-01 04:12:00,2024-09-01 04:24:00,12,Air Traffic Control,true,true,Airbus A320,N76434,158
591916,United,8946,ATL,JFK,2024-09-01 14:01:00,2024-09-01 14:07:00,2024-09-01 15:01:00,2024-09-01 15:10:00,9,Weather,false,false,Boeing 777,N13223,1807
647930,Delta,7983,JFK,MIA,2024-09-01 13:51:00,2024-09-01 14:08:00,2024-09-01 17:51:00,2024-09-01 17:51:00,0,,false,true,Airbus A320,N41133,319
899508,United,0717,DFW,SEA,2024-09-01 13:40:00,2024-09-01 13:46:00,2024-09-01 19:40:00,2024-09-01 19:52:00,12,Maintenance,true,true,Boeing 737,N90435,2760
1512155,Delta,5947,ATL,MIA,2024-09-01 04:11:00,2024-09-01 04:32:00,2024-09-01 08:11:00,2024-09-01 08:33:00,22,Air Traffic Control,false,true,Boeing 737,N37764,803
1737855,Delta,0877,ATL,SFO,2024-09-01 06:57:00,2024-09-01 07:21:00,2024-09-01 08:57:00,2024-09-01 09:02:00,5,Maintenance,false,false,Airbus A320,N79186,2236
1417763,Delta,7657,ATL,SFO,2024-09-01 14:27:00,2024-09-01 14:34:00,2024-09-01 20:27:00,2024-09-01 20:52:00,25,Air Traffic Control,false,true,Airbus A320,N27474,2699
1388017,American Airlines,8866,LAX,JFK,2024-09-01 08:55:00,2024-09-01 08:56:00,2024-09-01 14:55:00,2024-09-01 15:19:00,24,Air Traffic Control,true,true,Boeing 777,N53559,2818
1088225,American Airlines,6577,LAX,BOS,2024-09-01 05:46:00,2024-09-01 06:16:00,2024-09-01 06:46:00,2024-09-01 06:58:00,12,Maintenance,true,true,Airbus A320,N63683,2509
139425,Delta,3878,JFK,JFK,2024-09-01 14:11:00,2024-09-01 14:19:00,2024-09-01 17:11:00,2024-09-01 17:17:00,6,Maintenance,true,true,Boeing 737,N73811,1059
990876,Delta,7780,LAX,JFK,2024-09-01 02:36:00,2024-09-01 02:47:00,2024-09-01 03:36:00,2024-09-01 03:43:00,7,Weather,true,true,Boeing 777,N42802,629
149631,American Airlines,2546,DFW,JFK,2024-09-01 07:27:00,2024-09-01 07:42:00,2024-09-01 12:27:00,2024-09-01 12:25:00,-2,,false,false,Boeing 777,N58716,2064
307639,Delta,4763,LAX,JFK,2024-09-01 23:49:00,2024-09-02 00:07:00,2024-09-02 04:49:00,2024-09-02 04:46:00,-3,,false,false,Boeing 777,N58466,2970
500717,Southwest,5268,DFW,SEA,2024-09-01 23:37:00,2024-09-01 23:47:00,2024-09-02 02:37:00,2024-09-02 02:44:00,7,Weather,false,true,Boeing 777,N50279,1171
1716891,United,8976,DFW,BOS,2024-09-01 01:18:00,2024-09-01 01:18:00,2024-09-01 05:18:00,2024-09-01 05:39:00,21,Maintenance,false,false,Boeing 777,N85532,706
723347,Delta,5534,DFW,SEA,2024-09-01 22:36:00,2024-09-01 22:44:00,2024-09-02 00:36:00,2024-09-02 00:40:00,4,Weather,true,false,Boeing 777,N36349,2407
166606,Delta,0981,ORD,BOS,2024-09-01 15:16:00,2024-09-01 15:19:00,2024-09-01 21:16:00,2024-09-01 21:28:00,12,Maintenance,false,false,Boeing 737,N34378,2421
1570506,Delta,3880,ORD,JFK,2024-09-01 02:01:00,2024-09-01 02:04:00,2024-09-01 07:01:00,2024-09-01 07:14:00,13,Maintenance,false,false,Airbus A320,N50374,2615
1684303,Southwest,2919,ORD,SEA,2024-09-01 13:38:00,2024-09-01 13:44:00,2024-09-01 15:38:00,2024-09-01 15:30:00,-8,,false,false,Boeing 777,N70195,1769
1518887,Southwest,5568,JFK,MIA,2024-09-01 13:45:00,2024-09-01 13:46:00,2024-09-01 15:45:00,2024-09-01 15:57:00,12,Weather,true,true,Boeing 777,N19739,530
1191335,Southwest,6211,JFK,MIA,2024-09-01 03:21:00,2024-09-01 03:47:00,2024-09-01 08:21:00,2024-09-01 08:29:00,8,Air Traffic Control,false,false,Airbus A320,N23224,2296
984022,Delta,9654,JFK,SFO,2024-09-01 08:31:00,2024-09-01 08:40:00,2024-09-01 12:31:00,2024-09-01 12:35:00,4,Air Traffic Control,false,false,Boeing 777,N40382,2337
985350,United,5997,JFK,SEA,2024-09-01 16:08:00,2024-09-01 16:10:00,2024-09-01 20:08:00,2024-09-01 20:14:00,6,Weather,false,false,Boeing 737,N89622,1081
601156,Delta,9789,LAX,SFO,2024-09-01 19:52:00,2024-09-01 20:19:00,2024-09-02 00:52:00,2024-09-02 01:20:00,28,Air Traffic Control,true,true,Boeing 777,N83913,1501
1430279,American Airlines,3315,ATL,BOS,2024-09-01 13:31:00,2024-09-01 13:57:00,2024-09-01 17:31:00,2024-09-01 17:45:00,14,Weather,true,false,Boeing 737,N96520,2224
1540483,Southwest,9398,JFK,BOS,2024-09-01 19:12:00,2024-09-01 19:23:00,2024-09-02 00:12:00,2024-09-02 00:25:00,13,Air Traffic Control,true,false,Airbus A320,N78276,861
792997,American Airlines,7624,ATL,MIA,2024-09-01 11:36:00,2024-09-01 12:02:00,2024-09-01 14:36:00,2024-09-01 15:04:00,28,Air Traffic Control,false,true,Boeing 777,N46636,1641
073094,American Airlines,9255,LAX,MIA,2024-09-01 13:04:00,2024-09-01 13:29:00,2024-09-01 18:04:00,2024-09-01 18:32:00,28,Air Traffic Control,false,true,Boeing 737,N40006,995
1673030,United,9961,JFK,MIA,2024-09-01 10:08:00,2024-09-01 10:12:00,2024-09-01 11:08:00,2024-09-01 11:34:00,26,Weather,true,true,Boeing 777,N67077,713
067076,Southwest,5766,DFW,JFK,2024-09-01 10:21:00,2024-09-01 10:33:00,2024-09-01 14:21:00,2024-09-01 14:38:00,17,Air Traffic Control,true,true,Airbus A320,N69521,1013
1670752,Delta,6466,DFW,SFO,2024-09-01 15:26:00,2024-09-01 15:41:00,2024-09-01 21:26:00,2024-09-01 21:31:00,5,Maintenance,true,true,Boeing 737,N58398,1566
443208,American Airlines,6537,DFW,JFK,2024-09-01 17:36:00,2024-09-01 18:02:00,2024-09-01 18:36:00,2024-09-01 18:57:00,21,Air Traffic Control,true,false,Boeing 777,N31832,226
1624847,American Airlines,1900,LAX,JFK,2024-09-01 15:53:00,2024-09-01 16:23:00,2024-09-01 17:53:00,2024-09-01 18:13:00,20,Maintenance,true,false,Boeing 737,N21249,2553
499920,Delta,6658,ATL,JFK,2024-09-01 10:44:00,2024-09-01 10:49:00,2024-09-01 14:44:00,2024-09-01 15:01:00,17,Maintenance,false,false,Boeing 777,N31957,211
380514,American Airlines,1076,JFK,SEA,2024-09-01 09:46:00,2024-09-01 10:16:00,2024-09-01 13:46:00,2024-09-01 13:50:00,4,Maintenance,false,false,Boeing 777,N98664,927
1474271,United,7506,DFW,MIA,2024-09-01 10:31:00,2024-09-01 10:40:00,2024-09-01 12:31:00,2024-09-01 12:42:00,11,Air Traffic Control,false,false,Airbus A320,N77300,1069
749663,Delta,1026,JFK,SEA,2024-09-01 05:52:00,2024-09-01 06:08:00,2024-09-01 06:52:00,2024-09-01 07:06:00,14,Maintenance,false,false,Boeing 737,N81868,1280
1008390,Delta,3968,ATL,MIA,2024-09-01 12:31:00,2024-09-01 12:57:00,2024-09-01 16:31:00,2024-09-01 16:24:00,-7,,true,false,Airbus A320,N39237,1508
1217812,Southwest,2465,LAX,SEA,2024-09-01 19:44:00,2024-09-01 19:53:00,2024-09-02 00:44:00,2024-09-02 00:37:00,-7,,true,false,Airbus A320,N27789,2266
1476578,American Airlines,5792,DFW,MIA,2024-09-01 07:50:00,2024-09-01 07:52:00,2024-09-01 09:50:00,2024-09-01 10:03:00,13,Maintenance,false,true,Airbus A320,N12197,2786
1197407,United,8871,LAX,JFK,2024-09-01 21:40:00,2024-09-01 21:56:00,2024-09-02 02:40:00,2024-09-02 02:37:00,-3,,true,true,Boeing 777,N52350,397
1580158,Delta,0367,JFK,MIA,2024-09-01 21:06:00,2024-09-01 21:11:00,2024-09-01 22:06:00,2024-09-01 22:20:00,14,Air Traffic Control,true,true,Airbus A320,N85581,100
1282058,Southwest,0836,ATL,JFK,2024-09-01 17:36:00,2024-09-01 17:52:00,2024-09-01 22:36:00,2024-09-01 23:00:00,24,Maintenance,true,false,Boeing 777,N42348,697
1220754,Delta,4142,JFK,SEA,2024-09-01 06:28:00,2024-09-01 06:50:00,2024-09-01 07:28:00,2024-09-01 07:37:00,9,Maintenance,false,false,Boeing 737,N18739,1565
1389872,United,5581,ATL,BOS,2024-09-01 01:33:00,2024-09-01 01:54:00,2024-09-01 06:33:00,2024-09-01 06:44:00,11,Air Traffic Control,false,false,Boeing 777,N61991,333
459338,Southwest,4513,ATL,BOS,2024-09-01 00:22:00,2024-09-01 00:30:00,2024-09-01 02:22:00,2024-09-01 02:41:00,19,Maintenance,true,false,Boeing 737,N39976,723
449724,United,5930,ORD,SFO,2024-09-01 18:06:00,2024-09-01 18:07:00,2024-09-01 21:06:00,2024-09-01 21:18:00,12,Maintenance,false,false,Boeing 737,N20303,2676
372446,Delta,2135,DFW,BOS,2024-09-01 09:11:00,2024-09-01 09:26:00,2024-09-01 15:11:00,2024-09-01 15:07:00,-4,,true,true,Boeing 777,N92936,1003
1157938,Southwest,7287,DFW,SEA,2024-09-01 02:21:00,2024-09-01 02:46:00,2024-09-01 03:21:00,2024-09-01 03:14:00,-7,,true,true,Boeing 737,N66811,2187
791156,Southwest,9950,ATL,SFO,2024-09-01 10:41:00,2024-09-01 10:55:00,2024-09-01 11:41:00,2024-09-01 11:48:00,7,Weather,false,true,Boeing 777,N42577,786
1486146,American Airlines,3213,ATL,JFK,2024-09-01 22:16:00,2024-09-01 22:40:00,2024-09-02 04:16:00,2024-09-02 04:39:00,23,Air Traffic Control,false,true,Airbus A320,N23707,1016
1244792,United,0176,ORD,SFO,2024-09-01 18:11:00,2024-09-01 18:35:00,2024-09-01 19:11:00,2024-09-01 19:13:00,2,Weather,true,false,Boeing 777,N22798,360
896099,American Airlines,4352,LAX,MIA,2024-09-01 10:31:00,2024-09-01 10:35:00,2024-09-01 13:31:00,2024-09-01 13:56:00,25,Air Traffic Control,true,false,Boeing 777,N41570,1090
1330378,Southwest,2475,LAX,MIA,2024-09-01 18:54:00,2024-09-01 19:23:00,2024-09-01 23:54:00,2024-09-02 00:01:00,7,Maintenance,true,true,Boeing 737,N21761,2086
1192134,United,0878,LAX,BOS,2024-09-01 00:39:00,2024-09-01 00:51:00,2024-09-01 04:39:00,2024-09-01 04:59:00,20,Air Traffic Control,false,false,Airbus A320,N66666,1167
806867,Delta,9137,LAX,SEA,2024-09-01 13:59:00,2024-09-01 14:28:00,2024-09-01 16:59:00,2024-09-01 17:11:00,12,Weather,false,true,Boeing 777,N88069,1705
080235,American Airlines,4289,DFW,BOS,2024-09-01 20:43:00,2024-09-01 21:13:00,2024-09-01 23:43:00,2024-09-01 23:41:00,-2,,false,true,Boeing 737,N94342,1330
606708,American Airlines,5692,JFK,JFK,2024-09-01 10:01:00,2024-09-01 10:15:00,2024-09-01 13:01:00,2024-09-01 13:19:00,18,Maintenance,true,false,Boeing 777,N70820,1584
583665,Southwest,6784,DFW,MIA,2024-09-01 01:46:00,2024-09-01 02:08:00,2024-09-01 05:46:00,2024-09-01 05:58:00,12,Weather,false,true,Boeing 737,N24042,133
036154,Delta,3803,JFK,BOS,2024-09-01 12:29:00,2024-09-01 12:33:00,2024-09-01 14:29:00,2024-09-01 14:54:00,25,Air Traffic Control,false,false,Boeing 737,N81906,2050
1072098,Southwest,7678,ATL,SEA,2024-09-01 16:45:00,2024-09-01 17:09:00,2024-09-01 20:45:00,2024-09-01 21:15:00,30,Air Traffic Control,true,true,Boeing 777,N18661,884
1369877,Delta,3952,LAX,SEA,2024-09-01 11:49:00,2024-09-01 11:58:00,2024-09-01 14:49:00,2024-09-01 14:59:00,10,Maintenance,false,false,Boeing 777,N29590,1553
1494643,Southwest,2627,DFW,MIA,2024-09-01 14:03:00,2024-09-01 14:16:00,2024-09-01 15:03:00,2024-09-01 15:09:00,6,Weather,false,false,Boeing 737,N13738,2792
1320270,American Airlines,8599,DFW,SFO,2024-09-01 01:22:00,2024-09-01 01:52:00,2024-09-01 06:22:00,2024-09-01 06:25:00,3,Weather,false,true,Boeing 777,N25719,2240
167078,Southwest,5549,ATL,JFK,2024-09-01 09:30:00,2024-09-01 09:51:00,2024-09-01 13:30:00,2024-09-01 13:42:00,12,Weather,true,true,Boeing 777,N49067,2833
