ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION
184598,Edmonton Northlands,Park,Picea glauca,"Spruce, White",Picea,glauca,,25,65,1990-01-01,Parks,No,N/A,1,53.56271823065397,-113.44823554007043,"(53.56271823065397, -113.44823554007043)"
227123,Blue Quill Estates,Buffer,Picea glauca,"Spruce, White",Picea,glauca,,12,65,1990-01-01,Parks,No,N/A,1,53.46007668960443,-113.53852113671607,"(53.46007668960443, -113.53852113671607)"
401697,Lee Ridge,Park,Ulmus americana,"Elm, American",Ulmus,americana,,45,65,1990-01-01,Parks,No,N/A,1,53.46519649266518,-113.44620209257812,"(53.46519649266518, -113.44620209257812)"
433962,Dovercourt,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,22,65,1990-01-01,Parks,No,N/A,1,53.575474341653205,-113.5590753639086,"(53.575474341653205, -113.5590753639086)"
232634,Queen Mary Park,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,20,65,1990-01-01,Parks,No,N/A,1,53.55640460469337,-113.5103243178553,"(53.55640460469337, -113.5103243178553)"
338474,Balwin,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,41,65,1990-01-01,Parks,No,N/A,1,53.58583861607884,-113.44602041398839,"(53.58583861607884, -113.44602041398839)"
496928,Clareview Town Centre,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,6,65,2014-06-01,Parks,No,N/A,1,53.60324145545878,-113.3963961574102,"(53.60324145545878, -113.3963961574102)"
180585,Mill Creek Ravine South,Park,Malus baccata,"Crabapple, Siberian",Malus,baccata,Starlite,6,65,2019-06-01,Parks,No,N/A,1,53.504668352728245,-113.45872128378123,"(53.504668352728245, -113.45872128378123)"
158163,Menisa,Park,Ulmus americana,"Elm, American",Ulmus,americana,,45,65,1990-01-01,Parks,No,N/A,1,53.44103125083111,-113.44464026222653,"(53.44103125083111, -113.44464026222653)"
274486,Lorelei,Park,Ulmus americana,"Elm, American",Ulmus,americana,,40,0,1990-01-01,Parks,No,N/A,1,53.62745611357471,-113.50446408133516,"(53.62745611357471, -113.50446408133516)"
200052,Callingwood North,Park,Pinus sylvestris,"Pine, Scots",Pinus,sylvestris,,12,65,1990-01-01,Parks,No,N/A,1,53.50442739120257,-113.6251118825409,"(53.50442739120257, -113.6251118825409)"
341108,Allendale,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,40,65,1990-01-01,Parks,No,N/A,1,53.50119170439036,-113.50925165568928,"(53.50119170439036, -113.50925165568928)"
347734,Carlton,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,12,65,2008-06-01,Parks,No,N/A,1,53.620273502873616,-113.55893019160563,"(53.620273502873616, -113.55893019160563)"
525999,Boyle Street,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,14,65,2012-06-01,Parks,No,N/A,1,53.54826439559949,-113.48226027053389,"(53.54826439559949, -113.48226027053389)"
450741,Riverdale,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,20,65,1990-01-01,Parks,No,N/A,1,53.54298760286433,-113.47977525489136,"(53.54298760286433, -113.47977525489136)"
501152,Clareview Town Centre,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,10,65,2014-06-01,Parks,No,N/A,1,53.60036394540888,-113.40677341616616,"(53.60036394540888, -113.40677341616616)"
560092,Rosenthal,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,9,65,2014-06-01,Parks,No,N/A,1,53.52004636666021,-113.6922360090418,"(53.52004636666021, -113.6922360090418)"
393616,Beverly Heights,Park,Tilia,Linden,Tilia,,,30,70,1990-01-01,Parks,No,N/A,1,53.56075758298685,-113.40132074220874,"(53.56075758298685, -113.40132074220874)"
485455,Klarvatten,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,6,65,2013-06-01,Parks,No,N/A,1,53.63446375349558,-113.4750752612585,"(53.63446375349558, -113.4750752612585)"
359722,Magrath Heights,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,12,65,2009-06-01,Parks,No,N/A,1,53.44993359292608,-113.55921096632261,"(53.44993359292608, -113.55921096632261)"
337213,Beverly Heights,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,13,65,2008-06-01,Parks,No,N/A,1,53.56819406534627,-113.41266135607009,"(53.56819406534627, -113.41266135607009)"
235549,Sweet Grass,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,15,65,1990-01-01,Parks,No,N/A,1,53.465321512133045,-113.51776087904724,"(53.465321512133045, -113.51776087904724)"
439825,Terra Losa,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,10,65,2007-06-01,Parks,No,N/A,1,53.52988252222304,-113.6300756891962,"(53.52988252222304, -113.6300756891962)"
370725,Lorelei,Park,Sorbus,Mountain Ash,Sorbus,,,20,65,1990-01-01,Parks,No,N/A,1,53.62463824756431,-113.50451420109012,"(53.62463824756431, -113.50451420109012)"
352257,Greenview,Park,Malus x adstringens,Crabapple,Malus,x,Thunderchild,12,65,1990-01-01,Parks,No,N/A,1,53.479768641947345,-113.42359430089323,"(53.479768641947345, -113.42359430089323)"
473889,River Valley Laurier,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,9,65,2010-06-01,Parks,No,N/A,1,53.51084884421848,-113.56774662040824,"(53.51084884421848, -113.56774662040824)"
176745,Baranow,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,19,65,1990-01-01,Parks,No,N/A,1,53.60371859112785,-113.5355157739423,"(53.60371859112785, -113.5355157739423)"
581685,Hairsine,Park,Malus x adstringens,Crabapple,Malus,x,Thunderchild,6,65,2018-06-01,Parks,No,N/A,1,53.60497607892761,-113.39142847408728,"(53.60497607892761, -113.39142847408728)"
338491,Belle Rive,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,7,65,2007-06-01,Parks,No,N/A,1,53.628141381259915,-113.47100305074154,"(53.628141381259915, -113.47100305074154)"
186406,CPR Irvine,Buffer,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.517013572474056,-113.4946536135109,"(53.517013572474056, -113.4946536135109)"
463223,Charlesworth,Boulevard,Crataegus,Hawthorn,Crataegus,,,6,65,1990-01-01,Parks,No,N/A,1,53.43159795491732,-113.43080432452145,"(53.43159795491732, -113.43080432452145)"
495435,Summerside,Park,Pinus sylvestris,"Pine, Scots",Pinus,sylvestris,,6,65,2012-06-01,Parks,No,N/A,1,53.418744550839016,-113.44780784069731,"(53.418744550839016, -113.44780784069731)"
482714,River Valley Hermitage,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,6,65,2012-06-01,Parks,No,N/A,1,53.586881672953524,-113.37230362581829,"(53.586881672953524, -113.37230362581829)"
575174,Pleasantview,Park,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,7,65,2017-06-01,Parks,No,N/A,1,53.494487144113414,-113.51148022285373,"(53.494487144113414, -113.51148022285373)"
524215,Callaghan,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,8,65,2015-06-01,Parks,No,N/A,1,53.406226900543686,-113.52290343595199,"(53.406226900543686, -113.52290343595199)"
443319,Lago Lindo,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,25,65,1990-01-01,Parks,No,N/A,1,53.63714417198088,-113.48786171201162,"(53.63714417198088, -113.48786171201162)"
438766,Queen Mary Park,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,20,65,1990-01-01,Parks,No,N/A,1,53.551103510979885,-113.51937982854592,"(53.551103510979885, -113.51937982854592)"
383383,Blackburne,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,18,65,1990-01-01,Parks,No,N/A,1,53.431130712800275,-113.50956922980633,"(53.431130712800275, -113.50956922980633)"
380837,Dovercourt,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Bergeson,15,65,1990-01-01,Parks,No,N/A,1,53.575647285530955,-113.56149524841956,"(53.575647285530955, -113.56149524841956)"
445477,Blackmud Creek,Park,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,10,65,2007-06-01,Parks,No,N/A,1,53.418411641450916,-113.51307172751223,"(53.418411641450916, -113.51307172751223)"
334704,Sweet Grass,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,18,65,1990-01-01,Parks,No,N/A,1,53.463948344575385,-113.52505681053945,"(53.463948344575385, -113.52505681053945)"
374094,West Jasper Place,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,37,65,1990-01-01,Parks,No,N/A,1,53.535895665187546,-113.57967853609752,"(53.535895665187546, -113.57967853609752)"
344978,Holyrood,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,15,65,2007-06-01,Parks,No,N/A,1,53.528403272829486,-113.45271570743472,"(53.528403272829486, -113.45271570743472)"
287517,Malmo Plains,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,14,65,2007-06-01,Parks,No,N/A,1,53.48629749288606,-113.52235918836405,"(53.48629749288606, -113.52235918836405)"
429420,Ramsay Heights,Boulevard,Ulmus pumila,"Elm, Siberian",Ulmus,pumila,,25,65,1990-01-01,Parks,No,N/A,1,53.48106959539778,-113.57982095878208,"(53.48106959539778, -113.57982095878208)"
368157,Parkview,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,52,65,1990-01-01,Parks,No,N/A,1,53.52648667597205,-113.57481833167842,"(53.52648667597205, -113.57481833167842)"
210487,Thorncliff,Buffer,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,27,65,1990-01-01,Parks,No,N/A,1,53.52040641922633,-113.62537383142451,"(53.52040641922633, -113.62537383142451)"
282170,Marquis,Park,Picea glauca,"Spruce, White",Picea,glauca,,35,65,1990-01-01,Parks,No,N/A,1,53.6561507262774,-113.34239539509181,"(53.6561507262774, -113.34239539509181)"
146724,Meyonohk,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,2,65,1990-01-01,Parks,No,N/A,1,53.452033411875064,-113.46320816225793,"(53.452033411875064, -113.46320816225793)"
460577,Hazeldean,Boulevard,Acer negundo,"Maple, Manitoba",Acer,negundo,,53,65,1990-01-01,Parks,No,N/A,1,53.50481329180466,-113.48501730313227,"(53.50481329180466, -113.48501730313227)"
336491,Mill Creek Ravine North,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,12,65,2010-06-01,Parks,No,N/A,1,53.523603954949344,-113.47436977499136,"(53.523603954949344, -113.47436977499136)"
163315,Delwood,Buffer,Malus x adstringens,Crabapple,Malus,x,,13,65,1990-01-01,Parks,No,N/A,1,53.599411716447754,-113.44339678741544,"(53.599411716447754, -113.44339678741544)"
232628,Queen Mary Park,Park,Pseudotsuga menziesii var. glauca,"Fir, Douglas",Pseudotsuga,menziesii,,25,65,1990-01-01,Parks,No,N/A,1,53.556511553273516,-113.5099241610521,"(53.556511553273516, -113.5099241610521)"
493096,Leger,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,12,65,2010-06-01,Parks,No,N/A,1,53.45724252571854,-113.5821441427445,"(53.45724252571854, -113.5821441427445)"
448252,The Hamptons,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Foothills,11,65,2009-06-01,Parks,No,N/A,1,53.49351780837793,-113.6876884086335,"(53.49351780837793, -113.6876884086335)"
268594,Beaumaris,Park,Populus x,"Poplar, Hybrid",Populus,x,Northwest,44,65,1990-01-01,Parks,No,N/A,1,53.61499324206499,-113.51214167948466,"(53.61499324206499, -113.51214167948466)"
340065,Glenwood,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,17,65,1990-01-01,Parks,No,N/A,1,53.533052218515365,-113.59861188681978,"(53.533052218515365, -113.59861188681978)"
448871,Rutherford,Park,Salix pentandra,"Willow, Laurel Leaf",Salix,pentandra,,13,65,1990-01-01,Parks,No,N/A,1,53.41544655974155,-113.53635178410941,"(53.41544655974155, -113.53635178410941)"
597996,Edmonton Northlands,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,20,65,1990-01-01,Parks,No,N/A,1,53.56556845925207,-113.45164921959952,"(53.56556845925207, -113.45164921959952)"
162814,Bulyea Heights,Park,Pinus sylvestris,"Pine, Scots",Pinus,sylvestris,,16,65,1990-01-01,Parks,No,N/A,1,53.479556373363394,-113.56375483241548,"(53.479556373363394, -113.56375483241548)"
267562,Klarvatten,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,15,65,1990-01-01,Parks,No,N/A,1,53.63459950203331,-113.47619682618537,"(53.63459950203331, -113.47619682618537)"
153374,Daly Grove,Buffer,Acer ginnala,"Maple, Amur",Acer,ginnala,,21,65,1990-01-01,Parks,No,N/A,1,53.45360826533407,-113.39682442866612,"(53.45360826533407, -113.39682442866612)"
542871,Trumpeter Area,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,12,65,2012-06-01,Parks,No,N/A,1,53.58831136463762,-113.67026755941843,"(53.58831136463762, -113.67026755941843)"
371079,Britannia Youngstown,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,40,65,1990-01-01,Parks,No,N/A,1,53.54927620702652,-113.59291813820167,"(53.54927620702652, -113.59291813820167)"
366151,Parkview,Service Lane,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,20,65,1990-01-01,Parks,No,N/A,1,53.52093116685559,-113.56584188235472,"(53.52093116685559, -113.56584188235472)"
287673,Mistatim Industrial,Buffer,Larix siberica,"Larch, Siberian",Larix,siberica,,8,65,2006-06-01,Parks,No,N/A,1,53.58307733599173,-113.59095404398276,"(53.58307733599173, -113.59095404398276)"
415932,Bonnie Doon,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,54,65,1990-01-01,Parks,No,N/A,1,53.52990389264906,-113.47162453473946,"(53.52990389264906, -113.47162453473946)"
204996,Aldergrove,Park,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,22,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51544009149994,-113.65095993231795,"(53.51544009149994, -113.65095993231795)"
273607,River Valley Laurier,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,16,65,1990-01-01,Parks,No,N/A,1,53.513995945745215,-113.57900840553977,"(53.513995945745215, -113.57900840553977)"
187157,Carlisle,Buffer,Prunus padus commutata,Mayday,Prunus,padus,,11,65,1990-01-01,Parks,No,N/A,1,53.5998389278284,-113.52008164989562,"(53.5998389278284, -113.52008164989562)"
345542,Britannia Youngstown,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,52,65,1990-01-01,Parks,No,N/A,1,53.54715807945933,-113.60539910438668,"(53.54715807945933, -113.60539910438668)"
561133,Walker,Park,Salix alba,"Willow, White",Salix,alba,Vitellina,12,65,2014-06-01,Parks,No,N/A,1,53.41494820885875,-113.42603501366044,"(53.41494820885875, -113.42603501366044)"
375723,Cameron Heights,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,13,65,2009-06-01,Parks,No,N/A,1,53.47017504172409,-113.63322824870892,"(53.47017504172409, -113.63322824870892)"
430753,Queen Mary Park,Park,Ulmus americana,"Elm, American",Ulmus,americana,,73,65,1990-01-01,Parks,No,N/A,1,53.5496508338996,-113.52611277795684,"(53.5496508338996, -113.52611277795684)"
281062,,Park,Picea glauca,"Spruce, White",Picea,glauca,,31,65,1990-01-01,Parks,No,N/A,1,53.538567256318835,-113.5357374936816,"(53.538567256318835, -113.5357374936816)"
598505,Edmonton Northlands,Park,Acer negundo,"Maple, Manitoba",Acer,negundo,,35,65,1990-01-01,Parks,No,N/A,1,53.56383900516435,-113.46214922054271,"(53.56383900516435, -113.46214922054271)"
577267,Oleskiw,Boulevard,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,40,65,1990-06-01,Parks,No,N/A,1,53.49990792854535,-113.61311952127326,"(53.49990792854535, -113.61311952127326)"
177314,River Valley Gold Bar,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,20,65,1990-01-01,Parks,No,N/A,1,53.55751370101259,-113.40526079222458,"(53.55751370101259, -113.40526079222458)"
271409,Beaumaris,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,31,65,1990-01-01,Parks,No,N/A,1,53.61916518290197,-113.50581135333596,"(53.61916518290197, -113.50581135333596)"
399283,Terwillegar Towne,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,24,65,1990-01-01,Parks,No,N/A,1,53.45033936762142,-113.581914928499,"(53.45033936762142, -113.581914928499)"
573618,Webber Greens,Park,Sorbus,Mountain Ash,Sorbus,,,7,65,2016-06-01,Parks,No,N/A,1,53.53023661675637,-113.67892898270372,"(53.53023661675637, -113.67892898270372)"
277028,Griesbach,Park,Populus x,"Poplar, Hybrid",Populus,x,Northwest,9,65,2007-06-01,Parks,No,N/A,1,53.60541231699682,-113.49920632990299,"(53.60541231699682, -113.49920632990299)"
228696,Blue Quill,Buffer,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,16,65,1990-01-01,Parks,No,N/A,1,53.45422753791481,-113.52519766442114,"(53.45422753791481, -113.52519766442114)"
354948,Summerside,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,8,65,2008-06-01,Parks,No,N/A,1,53.423921072610604,-113.45177343647516,"(53.423921072610604, -113.45177343647516)"
329621,Belmead,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,12,65,1990-01-01,Parks,No,N/A,1,53.528655457657514,-113.63691219303209,"(53.528655457657514, -113.63691219303209)"
254597,Westbrook Estates,Centre Median,Ulmus americana,"Elm, American",Ulmus,americana,,6,65,2009-06-01,Parks,No,N/A,1,53.47199752113665,-113.53875406652533,"(53.47199752113665, -113.53875406652533)"
540271,Carlton,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,9,65,2015-06-01,Parks,No,N/A,1,53.627274194383936,-113.55955119336998,"(53.627274194383936, -113.55955119336998)"
424972,Mayliewan,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,10,65,1990-01-01,Parks,No,N/A,1,53.622507397967986,-113.46186395137256,"(53.622507397967986, -113.46186395137256)"
369977,Forest Heights,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,40,65,1990-01-01,Parks,No,N/A,1,53.549930895390816,-113.45103955229473,"(53.549930895390816, -113.45103955229473)"
148921,Glenora,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,16,65,1990-01-01,Parks,No,N/A,1,53.540223904406425,-113.56101393619622,"(53.540223904406425, -113.56101393619622)"
437761,River Valley Laurier,Park,Populus x,"Poplar, Hybrid",Populus,x,,34,65,1990-01-01,Parks,No,N/A,1,53.51329448878642,-113.57783727485445,"(53.51329448878642, -113.57783727485445)"
340013,Britannia Youngstown,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,35,65,1990-01-01,Parks,No,N/A,1,53.54933731971028,-113.59995128762084,"(53.54933731971028, -113.59995128762084)"
573629,Webber Greens,Park,Larix,Larch,Larix,,,7,65,2016-06-01,Parks,No,N/A,1,53.530248853943824,-113.67872701679121,"(53.530248853943824, -113.67872701679121)"
285348,River Valley Victoria,Park,Picea glauca,"Spruce, White",Picea,glauca,,12,65,1990-01-01,Parks,No,N/A,1,53.53570889645771,-113.52213387068814,"(53.53570889645771, -113.52213387068814)"
285312,River Valley Hermitage,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,30,65,1990-01-01,Parks,No,N/A,1,53.591264230169394,-113.40995378668279,"(53.591264230169394, -113.40995378668279)"
214989,Highlands,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,67,65,1990-01-01,Parks,No,N/A,1,53.56609808887952,-113.42774598811755,"(53.56609808887952, -113.42774598811755)"
502895,Silver Berry,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,6,65,2013-06-01,Parks,No,N/A,1,53.46550969043425,-113.36895009050957,"(53.46550969043425, -113.36895009050957)"
351271,River Valley Gold Bar,Park,Ulmus pumila,"Elm, Siberian",Ulmus,pumila,,38,65,1990-01-01,Parks,No,N/A,1,53.55492636606714,-113.4051567435308,"(53.55492636606714, -113.4051567435308)"
280056,River Valley Victoria,Park,Picea glauca,"Spruce, White",Picea,glauca,,32,65,1990-01-01,Parks,No,N/A,1,53.53597839591978,-113.52631480311489,"(53.53597839591978, -113.52631480311489)"
287197,Poundmaker Industrial,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,21,65,1990-01-01,Parks,No,N/A,1,53.55358246881226,-113.64060022070626,"(53.55358246881226, -113.64060022070626)"
453204,MacEwan,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,10,65,1990-01-01,Parks,No,N/A,1,53.43012244556073,-113.53434886351197,"(53.43012244556073, -113.53434886351197)"
363892,Parkview,Service Lane,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,20,65,1990-01-01,Parks,No,N/A,1,53.52321597454878,-113.57781825712804,"(53.52321597454878, -113.57781825712804)"
503212,Chappelle Area,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Prairie Spire,8,65,2013-06-01,Parks,No,N/A,1,53.39873261061635,-113.5734729627251,"(53.39873261061635, -113.5734729627251)"
223116,McQueen,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,16,65,2005-06-01,Parks,No,N/A,1,53.55179936676377,-113.57372460361262,"(53.55179936676377, -113.57372460361262)"
598921,Summerside,Park,Quercus robur x alba,"Oak, Hybrid",Quercus,robur,Skinny Genes,6,65,2019-06-01,Parks,No,N/A,1,53.41778078495071,-113.46278351981036,"(53.41778078495071, -113.46278351981036)"
393070,Wild Rose,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,10,65,2009-06-01,Parks,No,N/A,1,53.468335096207426,-113.38908303068791,"(53.468335096207426, -113.38908303068791)"
277087,River Valley Victoria,Park,Picea abies,"Spruce, Norway",Picea,abies,,59,65,1990-01-01,Parks,No,N/A,1,53.536096762244945,-113.52730872832312,"(53.536096762244945, -113.52730872832312)"
176052,Rosslyn,Park,Picea glauca,"Spruce, White",Picea,glauca,,33,65,1990-01-01,Parks,No,N/A,1,53.59482101323296,-113.50497531914785,"(53.59482101323296, -113.50497531914785)"
490966,Charlesworth,Boulevard,Syringa reticulata,"Lilac, Japanese Tree",Syringa,reticulata,,7,65,2010-06-01,Parks,No,N/A,1,53.43179756091334,-113.42889578632831,"(53.43179756091334, -113.42889578632831)"
523431,Rapperswill,Park,Acer saccharinum,"Maple, Silver",Acer,saccharinum,,6,65,2012-06-01,Parks,No,N/A,1,53.633027334666906,-113.53176909824612,"(53.633027334666906, -113.53176909824612)"
430901,Ozerna,Park,Ulmus americana,"Elm, American",Ulmus,americana,,14,65,1990-01-01,Parks,No,N/A,1,53.6212831126912,-113.44794272144344,"(53.6212831126912, -113.44794272144344)"
367324,Baturyn,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,18,65,1990-01-01,Parks,No,N/A,1,53.63357118765261,-113.50666526351908,"(53.63357118765261, -113.50666526351908)"
618456,Summerside,Park,Malus baccata,"Crabapple, Siberian",Malus,baccata,Spring Snow,6,65,2009-06-01,Parks,No,N/A,1,53.41994838294455,-113.45235924201789,"(53.41994838294455, -113.45235924201789)"
542400,Cy Becker,Park,Malus x adstringens,Crabapple,Malus,x,Thunderchild,7,65,2015-06-01,Parks,No,N/A,1,53.63222292372526,-113.40620722707314,"(53.63222292372526, -113.40620722707314)"
544755,Summerside,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,8,65,2013-06-01,Parks,No,N/A,1,53.41252991772079,-113.4450961312783,"(53.41252991772079, -113.4450961312783)"
151196,Garneau,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,36,65,1990-01-01,Parks,No,N/A,1,53.51823762145772,-113.5197781151748,"(53.51823762145772, -113.5197781151748)"
425022,Griesbach,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,15,65,2006-06-01,Parks,No,N/A,1,53.60048717824404,-113.49735699848104,"(53.60048717824404, -113.49735699848104)"
426137,Griesbach,Centre Median,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,20,65,1990-01-01,Parks,No,N/A,1,53.60343569092637,-113.49859030952398,"(53.60343569092637, -113.49859030952398)"
485585,The Hamptons,Park,Populus tremula,"Aspen, Swedish Columnar",Populus,tremula,Erecta,15,65,2013-06-01,Parks,No,N/A,1,53.48815122189673,-113.68127276767022,"(53.48815122189673, -113.68127276767022)"
547429,Windermere,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,7,65,2013-06-01,Parks,No,N/A,1,53.427711362797076,-113.62939796085118,"(53.427711362797076, -113.62939796085118)"
471223,Holyrood,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,27,65,1990-01-01,Parks,No,N/A,1,53.53099171116061,-113.45549260948162,"(53.53099171116061, -113.45549260948162)"
146541,Thorncliff,Boulevard,Malus x adstringens,Crabapple,Malus,x,,46,65,1990-01-01,Parks,No,N/A,1,53.51320946845922,-113.61782158570936,"(53.51320946845922, -113.61782158570936)"
142292,Bellevue,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,28,65,1990-01-01,Parks,No,N/A,1,53.567355664464586,-113.44486057283528,"(53.567355664464586, -113.44486057283528)"
135294,Virginia Park,Park,Picea glauca,"Spruce, White",Picea,glauca,,30,65,1990-01-01,Parks,No,N/A,1,53.56157339452725,-113.45442905608571,"(53.56157339452725, -113.45442905608571)"
398345,Potter Greens,Park,Syringa reticulata,"Lilac, Japanese Tree",Syringa,reticulata,,12,65,1990-01-01,Parks,No,N/A,1,53.51687343549361,-113.67630611449587,"(53.51687343549361, -113.67630611449587)"
457295,Woodcroft,Park,Ulmus americana,"Elm, American",Ulmus,americana,,33,65,1990-01-01,Parks,No,N/A,1,53.562149706556944,-113.55984071805658,"(53.562149706556944, -113.55984071805658)"
502036,Britannia Youngstown,Buffer,Malus x adstringens,Crabapple,Malus,x,Thunderchild,7,65,2014-06-01,Parks,No,N/A,1,53.54862323409757,-113.61072943759387,"(53.54862323409757, -113.61072943759387)"
212235,Highlands,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,43,65,1990-01-01,Parks,No,N/A,1,53.56660865412518,-113.42315808590122,"(53.56660865412518, -113.42315808590122)"
514097,South Terwillegar,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,,6,65,2015-06-01,Parks,No,N/A,1,53.439656616958025,-113.57161793183519,"(53.439656616958025, -113.57161793183519)"
